Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-27,Turkey,2019-06-19,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14000
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-28,Turkey,2019-06-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-29,Turkey,2019-07-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-30,Turkey,2019-07-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-30,Turkey,2019-07-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-26,2019,Q2,6,26,2019-06-30,Turkey,2019-07-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,Turkey,2019-06-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19200
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,Turkey,2019-06-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19200
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,Turkey,2019-06-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19200
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,Turkey,2019-06-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,12320
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,Turkey,2019-06-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19440
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-27,United States,2019-06-20,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-28,Turkey,2019-06-29,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,11700
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-28,Turkey,2019-06-29,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19584
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-28,Turkey,2019-06-27,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5000
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-28,Turkey,2019-06-26,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14400
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-29,Turkey,2019-06-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10800
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-29,Turkey,2019-07-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-30,Turkey,2019-07-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-30,Turkey,2019-07-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-06-27,2019,Q2,6,27,2019-06-30,Turkey,2019-07-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-06-28,2019,Q2,6,28,2019-06-30,Turkey,2019-06-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible vegetables,2019-05-21,2019,Q2,5,21,2019-06-03,India,2019-05-29,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1200
Vegetable products/Edible vegetables,2019-05-30,2019,Q2,5,30,2019-06-03,Turkey,2019-06-05,For import,7108051,Sweet peppers,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22000
Vegetable products/Edible vegetables,2019-05-30,2019,Q2,5,30,2019-06-04,India,2019-05-31,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,3600
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-01,Pakistan,2019-05-31,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1295
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-01,India,2019-05-31,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,750
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-01,Kenya,2019-05-31,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,557
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-02,Japan,2019-06-01,For import,7095990,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-02,Japan,2019-06-01,For import,709999090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-03,Japan,2019-06-02,For import,7095990,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,6
Vegetable products/Edible vegetables,2019-05-31,2019,Q2,5,31,2019-06-04,Nigeria,2019-05-24,For import,7139000,Other,Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,"Other, create RASFF notification", ,1,30
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,651
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1200
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2642
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,India,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,339
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Egypt,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1080
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1354
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3677
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,475
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,India,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,24
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,India,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1900
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,India,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,350
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Pakistan,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,720
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3268
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,India,2019-06-01,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2678
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1714
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1591
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1037
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Kenya,2019-06-01,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1320
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-01,Pakistan,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Manchester,1,920
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-02,Pakistan,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1200
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-02,Egypt,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1426
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1829
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-02,Kenya,2019-06-02,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1038
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3105
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,1160
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,India,2019-06-01,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1050
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,560
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,900
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,528
Vegetable products/Edible vegetables,2019-06-01,2019,Q2,6,1,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,750
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,90
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1011
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1993
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,140
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,140
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,17905
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,533
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1575
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Uganda,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1136
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,855
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1556
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,2298
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,396
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2879
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Pakistan,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,730
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,550
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,258
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,648
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,1782
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,1221
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1998
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2277
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2700
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,570
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,India,2019-06-02,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2675
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3659
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,524
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1173
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,414
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-02,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,825
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Uganda,2019-06-03,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,314
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Dominican Republic,2019-06-03,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,364
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Dominican Republic,2019-06-03,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,212
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,907
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,1000
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-03,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,938
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Uganda,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,696
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-03,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1354
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-03,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,4658
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Kenya,2019-06-02,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,1350
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-03,Pakistan,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,1014
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-04,India,2019-06-02,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,423
Vegetable products/Edible vegetables,2019-06-02,2019,Q2,6,2,2019-06-04,India,2019-06-02,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,678
